clase(init+radio+pop),dataset,hyper_volume
cmdscaleMean+0.7+50,iris,3.79350926690242
cmdscaleMean+0.7+50,diabetes,3.75670954612113
cmdscalePca+0.7+50,glass,3.68120756857541
cmdscalePca+0.7+50,iris,3.67052977388494
cmdscalePca+0.7+50,diabetes,3.65603575078797
cmdscaleMean+0.7+50,glass,3.80082258975513
cmdscaleMean+0.7+50,iris,3.79585724842055
cmdscaleMean+0.7+50,diabetes,3.7598665520834
cmdscalePca+0.7+50,glass,3.66598491727088
cmdscalePca+0.7+50,iris,3.67275292200582
cmdscalePca+0.7+50,diabetes,3.65323361639863
cmdscaleMean+0.7+50,glass,3.80243616448285
cmdscaleMean+0.7+50,iris,3.78979941791196
cmdscaleMean+0.7+50,diabetes,3.7692704515483
cmdscalePca+0.7+50,glass,3.68757087904797
cmdscalePca+0.7+50,iris,3.72183628231306
cmdscalePca+0.7+50,diabetes,3.6474800209378
cmdscaleMean+0.7+50,glass,3.80801655768204
cmdscaleMean+0.7+50,iris,3.78937304556814
cmdscaleMean+0.7+50,diabetes,3.76820173658064
cmdscalePca+0.7+50,glass,3.65713022438245
cmdscalePca+0.7+50,iris,3.65971007814725
cmdscalePca+0.7+50,diabetes,3.62766169461502
cmdscaleMean+0.7+50,glass,3.80314532520519
cmdscaleMean+0.7+50,iris,3.79091977435546
cmdscaleMean+0.7+50,diabetes,3.76957927139084
cmdscalePca+0.7+50,glass,3.56331874021494
cmdscalePca+0.7+50,iris,3.6533408396927
cmdscalePca+0.7+50,diabetes,3.65938029565404
cmdscaleMean+0.7+50,glass,3.79908899651134
cmdscaleMean+0.7+50,iris,3.79692577358664
cmdscaleMean+0.7+50,diabetes,3.76697420981966
cmdscalePca+0.7+50,glass,3.70440486444848
cmdscalePca+0.7+50,iris,3.69567406417897
cmdscalePca+0.7+50,diabetes,3.63867864382143
cmdscaleMean+0.7+50,glass,3.81072148505837
cmdscaleMean+0.7+50,iris,3.79449908752278
cmdscaleMean+0.7+50,diabetes,3.75771087190123
cmdscalePca+0.7+50,glass,3.71159649037872
cmdscalePca+0.7+50,iris,3.50113234167704
cmdscalePca+0.7+50,diabetes,3.65162472283709
cmdscaleMean+0.7+50,glass,3.80150271840122
cmdscaleMean+0.7+50,iris,3.7921352450058
cmdscaleMean+0.7+50,diabetes,3.76601270458549
cmdscalePca+0.7+50,glass,3.66641049346666
cmdscalePca+0.7+50,iris,3.71419800844964
cmdscalePca+0.7+50,diabetes,3.64624013748701
cmdscaleMean+0.7+50,glass,3.80189760003758
cmdscaleMean+0.7+50,iris,3.79157792620538
cmdscaleMean+0.7+50,diabetes,3.76397822328107
cmdscalePca+0.7+50,glass,3.69160163785654
cmdscalePca+0.7+50,iris,3.73806158273793
cmdscalePca+0.7+50,diabetes,3.66334649744657
cmdscaleMean+0.8+50,glass,3.8087622760051
cmdscaleMean+0.8+50,iris,3.79208043518234
cmdscaleMean+0.8+50,diabetes,3.76682200864602
cmdscalePca+0.8+50,glass,3.68002021078769
cmdscalePca+0.8+50,iris,3.7236029130169
cmdscalePca+0.8+50,diabetes,3.64976718419818
cmdscaleMean+0.8+50,glass,3.80525370503915
cmdscaleMean+0.8+50,iris,3.79544278066314
cmdscaleMean+0.8+50,diabetes,3.75769902678117
cmdscalePca+0.8+50,glass,3.6811044173953
cmdscalePca+0.8+50,iris,3.45179228647953
cmdscalePca+0.8+50,diabetes,3.64633816381511
cmdscaleMean+0.8+50,glass,3.79539214811782
cmdscaleMean+0.8+50,iris,3.79406374564396
cmdscaleMean+0.8+50,diabetes,3.75431423140708
cmdscalePca+0.8+50,glass,3.64493965202805
cmdscalePca+0.8+50,iris,3.74460949467743
cmdscalePca+0.8+50,diabetes,3.65973801733
cmdscaleMean+0.8+50,glass,3.80852672542637
cmdscaleMean+0.8+50,iris,3.78865479712483
cmdscaleMean+0.8+50,diabetes,3.7625327237372
cmdscalePca+0.8+50,glass,3.65663332040777
cmdscalePca+0.8+50,iris,3.65027708030703
cmdscalePca+0.8+50,diabetes,3.62821772022893
cmdscaleMean+0.8+50,glass,3.79521713212292
cmdscaleMean+0.8+50,iris,3.79226969579591
cmdscaleMean+0.8+50,diabetes,3.76362357962625
cmdscalePca+0.8+50,glass,3.60556941582665
cmdscalePca+0.8+50,iris,3.71241209301912
cmdscalePca+0.8+50,diabetes,3.65096547332075
cmdscaleMean+0.8+50,glass,3.80333342704584
cmdscaleMean+0.8+50,iris,3.79247920906779
cmdscaleMean+0.8+50,diabetes,3.76779984518459
cmdscalePca+0.8+50,glass,3.702972176174
cmdscalePca+0.8+50,iris,3.68115748860795
cmdscalePca+0.8+50,diabetes,3.65320554970897
cmdscaleMean+0.8+50,glass,3.79670210063852
cmdscaleMean+0.8+50,iris,3.79657821082667
cmdscaleMean+0.8+50,diabetes,3.76700820977142
cmdscalePca+0.8+50,glass,3.65773051487251
cmdscalePca+0.8+50,iris,3.67517715322453
cmdscalePca+0.8+50,diabetes,3.66318310255795
cmdscaleMean+0.8+50,glass,3.80236281701995
cmdscaleMean+0.8+50,iris,3.79229549115413
cmdscaleMean+0.8+50,diabetes,3.76516798417414
cmdscalePca+0.8+50,glass,3.67753498679404
cmdscalePca+0.8+50,iris,3.69314309274869
cmdscalePca+0.8+50,diabetes,3.66236204656007
cmdscaleMean+0.8+50,glass,3.79763765830186
cmdscaleMean+0.8+50,iris,3.79286497518734
cmdscaleMean+0.8+50,diabetes,3.76723931223792
cmdscalePca+0.8+50,glass,3.60529098616399
cmdscalePca+0.8+50,iris,3.66301327060914
cmdscalePca+0.8+50,diabetes,3.65820600350107
cmdscaleMean+0.8+50,glass,3.80294701270123
cmdscaleMean+0.8+50,iris,3.79663541229798
cmdscaleMean+0.8+50,diabetes,3.76651415259522
cmdscalePca+0.8+50,glass,3.70661913584355
cmdscalePca+0.8+50,iris,3.65278896484512
cmdscalePca+0.8+50,diabetes,3.66193097777353
cmdscaleMean+0.8+50,glass,3.80380838614689
cmdscaleMean+0.8+50,iris,3.79287948725725
cmdscaleMean+0.8+50,diabetes,3.76266165293015
cmdscalePca+0.8+50,glass,3.68859354904572
cmdscalePca+0.8+50,iris,3.73581225453438
cmdscalePca+0.8+50,diabetes,3.61442105027326
cmdscaleMean+0.9+50,glass,3.81118226847847
cmdscaleMean+0.9+50,iris,3.79269032387554
cmdscaleMean+0.9+50,diabetes,3.76245537880747
cmdscalePca+0.9+50,glass,3.71488644666759
cmdscalePca+0.9+50,iris,3.64390685709312
cmdscalePca+0.9+50,diabetes,3.65154034993407
cmdscaleMean+0.9+50,glass,3.79967825692222
cmdscaleMean+0.9+50,iris,3.79531683265831
cmdscaleMean+0.9+50,diabetes,3.76053376853523
cmdscalePca+0.9+50,glass,3.71307096461384
cmdscalePca+0.9+50,iris,3.72365470823586
cmdscalePca+0.9+50,diabetes,3.63742163709385
cmdscaleMean+0.9+50,glass,3.80452803277299
cmdscaleMean+0.9+50,iris,3.79034619214933
cmdscaleMean+0.9+50,diabetes,3.76577612549512
cmdscalePca+0.9+50,glass,3.68124023876157
cmdscalePca+0.9+50,iris,3.73008475159777
cmdscalePca+0.9+50,diabetes,3.65550439111952
cmdscaleMean+0.9+50,glass,3.80936047095755
cmdscaleMean+0.9+50,iris,3.79305531814215
cmdscaleMean+0.9+50,diabetes,3.76938497877703
cmdscalePca+0.9+50,glass,3.65883242597926
cmdscalePca+0.9+50,iris,3.6428388093689
cmdscalePca+0.9+50,diabetes,3.63456016247889
cmdscaleMean+0.9+50,glass,3.79878670595705
cmdscaleMean+0.9+50,iris,3.78942226954267
cmdscaleMean+0.9+50,diabetes,3.75848342257475
cmdscalePca+0.9+50,glass,3.65197893941812
cmdscalePca+0.9+50,iris,3.69394921941732
cmdscalePca+0.9+50,diabetes,3.68396994189482
cmdscaleMean+0.9+50,glass,3.80117425749889
cmdscaleMean+0.9+50,iris,3.78779073452514
cmdscaleMean+0.9+50,diabetes,3.76745447479816
cmdscalePca+0.9+50,glass,3.62025812742871
cmdscalePca+0.9+50,iris,3.6980690659736
cmdscalePca+0.9+50,diabetes,3.66879112013749
cmdscaleMean+0.9+50,glass,3.81291119145127
cmdscaleMean+0.9+50,iris,3.79090803230699
cmdscaleMean+0.9+50,diabetes,3.76536002809298
cmdscalePca+0.9+50,glass,3.66908931433287
cmdscalePca+0.9+50,iris,3.68921226523354
cmdscalePca+0.9+50,diabetes,3.65185012871773
cmdscaleMean+0.9+50,glass,3.80496185891558
cmdscaleMean+0.9+50,iris,3.7944143440507
cmdscaleMean+0.9+50,diabetes,3.76458275766069
cmdscalePca+0.9+50,glass,3.69175607148657
cmdscalePca+0.9+50,iris,3.66473793103295
cmdscalePca+0.9+50,diabetes,3.63688633808225
cmdscaleMean+0.9+50,glass,3.8067617794947
cmdscaleMean+0.9+50,iris,3.79312422682246
cmdscaleMean+0.9+50,diabetes,3.7605463670029
cmdscalePca+0.9+50,glass,3.68845188971904
cmdscalePca+0.9+50,iris,3.65878878181278
cmdscalePca+0.9+50,diabetes,3.57956002649192
cmdscaleMean+0.9+50,glass,3.80188944824198
cmdscaleMean+0.9+50,iris,3.79074564640937
cmdscaleMean+0.9+50,diabetes,3.75851140120425
cmdscalePca+0.9+50,glass,3.67369913674741
cmdscalePca+0.9+50,iris,3.65511388229104
cmdscalePca+0.9+50,diabetes,3.64121281200621
cmdscaleMean+0.9+50,glass,3.80917905968232
cmdscaleMean+0.9+50,iris,3.79095314305436
cmdscaleMean+0.9+50,diabetes,3.76561880944893
cmdscalePca+0.9+50,glass,3.63674052961709
cmdscalePca+0.9+50,iris,3.68251225049189
cmdscalePca+0.9+50,diabetes,3.65811967355529
cmdscaleMean+1+50,glass,3.80760608957181
cmdscaleMean+1+50,iris,3.78856705259084
cmdscaleMean+1+50,diabetes,3.75701881587654
cmdscalePca+1+50,glass,3.70560544441204
cmdscalePca+1+50,iris,3.70667027696696
cmdscalePca+1+50,diabetes,3.66441402125624
cmdscaleMean+1+50,glass,3.81310078252998
cmdscaleMean+1+50,iris,3.79420481586041
cmdscaleMean+1+50,diabetes,3.76327585498741
cmdscalePca+1+50,glass,3.63565524794231
cmdscalePca+1+50,iris,3.54690235208342
cmdscalePca+1+50,diabetes,3.65857918098894
cmdscaleMean+1+50,glass,3.80888087694431
cmdscaleMean+1+50,iris,3.79358961195722
cmdscaleMean+1+50,diabetes,3.76250582276047
cmdscalePca+1+50,glass,3.64065337857867
cmdscalePca+1+50,iris,3.52730830886388
cmdscalePca+1+50,diabetes,3.65369624522351
cmdscaleMean+1+50,glass,3.80987766179336
cmdscaleMean+1+50,iris,3.79096439464561
cmdscaleMean+1+50,diabetes,3.76163488939531
cmdscalePca+1+50,glass,3.63542344348408
cmdscalePca+1+50,iris,3.67920548001423
cmdscalePca+1+50,diabetes,3.64369925726903
cmdscaleMean+1+50,glass,3.79981147663344
cmdscaleMean+1+50,iris,3.79362794969746
cmdscaleMean+1+50,diabetes,3.76805986672565
cmdscalePca+1+50,glass,3.66686160183292
cmdscalePca+1+50,iris,3.69441674270258
cmdscalePca+1+50,diabetes,3.65141737315941
cmdscaleMean+1+50,glass,3.80498439812235
cmdscaleMean+1+50,iris,3.7915389609535
cmdscaleMean+1+50,diabetes,3.76087931563888
cmdscalePca+1+50,glass,3.63919315455565
cmdscalePca+1+50,iris,3.70185664994094
cmdscalePca+1+50,diabetes,3.65479168934753
cmdscaleMean+1+50,glass,3.80049836981508
cmdscaleMean+1+50,iris,3.78678808243298
cmdscaleMean+1+50,diabetes,3.76228880277977
cmdscalePca+1+50,glass,3.70650814500541
cmdscalePca+1+50,iris,3.65635409543802
cmdscalePca+1+50,diabetes,3.62454252711902
cmdscaleMean+1+50,glass,3.79886965737424
cmdscaleMean+1+50,iris,3.79354579019447
cmdscaleMean+1+50,diabetes,3.76694947203146
cmdscalePca+1+50,glass,3.71630820180737
cmdscalePca+1+50,iris,3.73030187909347
cmdscalePca+1+50,diabetes,3.65656874364199
cmdscaleMean+1+50,glass,3.79958711232443
cmdscaleMean+1+50,iris,3.790829032351
cmdscaleMean+1+50,diabetes,3.76592120012899
cmdscalePca+1+50,glass,3.65885347920122
cmdscalePca+1+50,iris,3.72091873837002
cmdscalePca+1+50,diabetes,3.65288078058639
cmdscaleMean+1+50,glass,3.80428562140062
cmdscaleMean+1+50,iris,3.78768694040735
cmdscaleMean+1+50,diabetes,3.76543334248839
cmdscalePca+1+50,glass,3.67280631268319
cmdscalePca+1+50,iris,3.72904152413896
cmdscalePca+1+50,diabetes,3.63647716745102
cmdscaleMean+1+50,glass,3.80048175063216
cmdscaleMean+1+50,iris,3.79105275844647
cmdscaleMean+1+50,diabetes,3.76233291074534
cmdscalePca+1+50,glass,3.66016227498581
cmdscalePca+1+50,iris,3.65440433312635
cmdscalePca+1+50,diabetes,3.6504411166847
cmdscaleMean+0.1+100,glass,3.79666677382631
cmdscaleMean+0.1+100,iris,3.80949558306074
cmdscaleMean+0.1+100,diabetes,3.77483448857657
cmdscalePca+0.1+100,glass,3.68307983855121
cmdscalePca+0.1+100,iris,3.63258487593185
cmdscalePca+0.1+100,diabetes,3.63655881867848
cmdscaleMean+0.1+100,glass,3.79598680796296
cmdscaleMean+0.1+100,iris,3.80239660822417
cmdscaleMean+0.1+100,diabetes,3.77755438645536
cmdscalePca+0.1+100,glass,3.65898079097381
cmdscalePca+0.1+100,iris,3.69991392239362
cmdscalePca+0.1+100,diabetes,3.63481369824911
cmdscaleMean+0.1+100,glass,3.79552461415448
cmdscaleMean+0.1+100,iris,3.80776151656229
cmdscaleMean+0.1+100,diabetes,3.77804908323066
cmdscalePca+0.1+100,glass,3.65000456369179
cmdscalePca+0.1+100,iris,3.64227166829454
cmdscalePca+0.1+100,diabetes,3.62845434041787
cmdscaleMean+0.1+100,glass,3.79535508205388
cmdscaleMean+0.1+100,iris,3.80567356763913
cmdscaleMean+0.1+100,diabetes,3.77706680938488
cmdscalePca+0.1+100,glass,3.72429976594637
cmdscalePca+0.1+100,iris,3.67419631616831
cmdscalePca+0.1+100,diabetes,3.61987050283869
cmdscaleMean+0.1+100,glass,3.79616882729613
cmdscaleMean+0.1+100,iris,3.80401211732607
cmdscaleMean+0.1+100,diabetes,3.77916923066657
cmdscalePca+0.1+100,glass,3.65348559179401
cmdscalePca+0.1+100,iris,3.64231365308062
cmdscalePca+0.1+100,diabetes,3.64865610352516
cmdscaleMean+0.1+100,glass,3.7949374020607
cmdscaleMean+0.1+100,iris,3.80514180185901
cmdscaleMean+0.1+100,diabetes,3.78075107511874
cmdscalePca+0.1+100,glass,3.56979063782871
cmdscalePca+0.1+100,iris,3.6525712395994
cmdscalePca+0.1+100,diabetes,3.60676373088375
cmdscaleMean+0.1+100,glass,3.79689364424551
cmdscaleMean+0.1+100,iris,3.80860869436946
cmdscaleMean+0.1+100,diabetes,3.77877894149497
cmdscalePca+0.1+100,glass,3.68149390507255
cmdscalePca+0.1+100,iris,3.65660982887929
cmdscalePca+0.1+100,diabetes,3.63189895672558
cmdscaleMean+0.1+100,glass,3.79533376186103
cmdscaleMean+0.1+100,iris,3.80499450965315
cmdscaleMean+0.1+100,diabetes,3.77835117155984
cmdscalePca+0.1+100,glass,3.64515686488081
cmdscalePca+0.1+100,iris,3.66865238063649
cmdscalePca+0.1+100,diabetes,3.63142826993954
cmdscaleMean+0.1+100,glass,3.79779188264353
cmdscaleMean+0.1+100,iris,3.80556343113877
cmdscaleMean+0.1+100,diabetes,3.77785583575686
cmdscalePca+0.1+100,glass,3.72964904481522
cmdscalePca+0.1+100,iris,3.71614032831841
cmdscalePca+0.1+100,diabetes,3.63312374267239
cmdscaleMean+0.1+100,glass,3.79425830876021
cmdscaleMean+0.1+100,iris,3.80551026706636
cmdscaleMean+0.1+100,diabetes,3.77909560973786
cmdscalePca+0.1+100,glass,3.68775362241347
cmdscalePca+0.1+100,iris,3.65583723028276
cmdscalePca+0.1+100,diabetes,3.63176809711961
cmdscaleMean+0.1+100,glass,3.79838932689923
cmdscaleMean+0.1+100,iris,3.80501619055527
cmdscaleMean+0.1+100,diabetes,3.77372351851008
cmdscalePca+0.1+100,glass,3.65286412324768
cmdscalePca+0.1+100,iris,3.6573969390183
cmdscalePca+0.1+100,diabetes,3.64076726146965
cmdscaleMean+0.2+100,glass,3.80457877550993
cmdscaleMean+0.2+100,iris,3.80783392042347
cmdscaleMean+0.2+100,diabetes,3.78186858073939
cmdscalePca+0.2+100,glass,3.68393855096025
cmdscalePca+0.2+100,iris,3.69690530580418
cmdscalePca+0.2+100,diabetes,3.65057613079324
cmdscaleMean+0.2+100,glass,3.80120078417725
cmdscaleMean+0.2+100,iris,3.81013724413175
cmdscaleMean+0.2+100,diabetes,3.78214526231882
cmdscalePca+0.2+100,glass,3.6925349640951
cmdscalePca+0.2+100,iris,3.63801218537425
cmdscalePca+0.2+100,diabetes,3.64989753390863
cmdscaleMean+0.2+100,glass,3.80413660207571
cmdscaleMean+0.2+100,iris,3.80612529601706
cmdscaleMean+0.2+100,diabetes,3.78073898207752
cmdscalePca+0.2+100,glass,3.67392752114509
cmdscalePca+0.2+100,iris,3.5502919557767
cmdscalePca+0.2+100,diabetes,3.65371625863001
cmdscaleMean+0.2+100,glass,3.80137497756362
cmdscaleMean+0.2+100,iris,3.807533807709
cmdscaleMean+0.2+100,diabetes,3.78290007629576
cmdscalePca+0.2+100,glass,3.67062669329781
cmdscalePca+0.2+100,iris,3.62485474341791
cmdscalePca+0.2+100,diabetes,3.63718060498219
cmdscaleMean+0.2+100,glass,3.80108205518152
cmdscaleMean+0.2+100,iris,3.8089391656822
cmdscaleMean+0.2+100,diabetes,3.78602186475117
cmdscalePca+0.2+100,glass,3.6542598317716
cmdscalePca+0.2+100,iris,3.67460078155309
cmdscalePca+0.2+100,diabetes,3.65258916335263
cmdscaleMean+0.2+100,glass,3.80171515693169
cmdscaleMean+0.2+100,iris,3.8085255913155
cmdscaleMean+0.2+100,diabetes,3.7836170671602
cmdscalePca+0.2+100,glass,3.66411232834279
cmdscalePca+0.2+100,iris,3.71583618779785
cmdscalePca+0.2+100,diabetes,3.63863170672271
cmdscaleMean+0.2+100,glass,3.79934798164463
cmdscaleMean+0.2+100,iris,3.81026301064742
cmdscaleMean+0.2+100,diabetes,3.78073884671262
cmdscalePca+0.2+100,glass,3.69970866537348
cmdscalePca+0.2+100,iris,3.68282577099902
cmdscalePca+0.2+100,diabetes,3.64919370141924
cmdscaleMean+0.2+100,glass,3.80540190618628
cmdscaleMean+0.2+100,iris,3.80709290709715
cmdscaleMean+0.2+100,diabetes,3.78091342866215
cmdscalePca+0.2+100,glass,3.69461379972653
cmdscalePca+0.2+100,iris,3.6913450616363
cmdscalePca+0.2+100,diabetes,3.66485167619529
cmdscaleMean+0.2+100,glass,3.80362839961264
cmdscaleMean+0.2+100,iris,3.80815874877412
cmdscaleMean+0.2+100,diabetes,3.78553468077888
cmdscalePca+0.2+100,glass,3.6612711542352
cmdscalePca+0.2+100,iris,3.64192963623629
cmdscalePca+0.2+100,diabetes,3.65357240088807
cmdscaleMean+0.2+100,glass,3.80223382403384
cmdscaleMean+0.2+100,iris,3.80593733727567
cmdscaleMean+0.2+100,diabetes,3.78038694069552
cmdscalePca+0.2+100,glass,3.62991353084915
cmdscalePca+0.2+100,iris,3.60946856876717
cmdscalePca+0.2+100,diabetes,3.63701458480183
cmdscaleMean+0.2+100,glass,3.80215906093962
cmdscaleMean+0.2+100,iris,3.81239896612387
cmdscaleMean+0.2+100,diabetes,3.77902358005387
cmdscalePca+0.2+100,glass,3.70596229125905
cmdscalePca+0.2+100,iris,3.66331137409104
cmdscalePca+0.2+100,diabetes,3.65741444869895
cmdscaleMean+0.3+100,glass,3.81219230625379
cmdscaleMean+0.3+100,iris,3.81468145667951
cmdscaleMean+0.3+100,diabetes,3.78654183964663
cmdscalePca+0.3+100,glass,3.71086572283232
cmdscalePca+0.3+100,iris,3.69457353129248
cmdscalePca+0.3+100,diabetes,3.66690603224146
cmdscaleMean+0.3+100,glass,3.81012310052195
cmdscaleMean+0.3+100,iris,3.81307097586422
cmdscaleMean+0.3+100,diabetes,3.78542884309683
cmdscalePca+0.3+100,glass,3.68555895222316
cmdscalePca+0.3+100,iris,3.67642179711063
cmdscalePca+0.3+100,diabetes,3.64328962039086
cmdscaleMean+0.3+100,glass,3.80811310472111
cmdscaleMean+0.3+100,iris,3.80832288424472
cmdscaleMean+0.3+100,diabetes,3.78114722341937
cmdscalePca+0.3+100,glass,3.68161585442225
cmdscalePca+0.3+100,iris,3.67429331511923
cmdscalePca+0.3+100,diabetes,3.67159403064893
cmdscaleMean+0.3+100,glass,3.81059358705461
cmdscaleMean+0.3+100,iris,3.80992660397513
cmdscaleMean+0.3+100,diabetes,3.78671273232691
cmdscalePca+0.3+100,glass,3.73386955124312
cmdscalePca+0.3+100,iris,3.62718673141669
cmdscalePca+0.3+100,diabetes,3.64806190345459
cmdscaleMean+0.3+100,glass,3.80613183816421
cmdscaleMean+0.3+100,iris,3.81334987422316
cmdscaleMean+0.3+100,diabetes,3.78110046572574
cmdscalePca+0.3+100,glass,3.74002418539212
cmdscalePca+0.3+100,iris,3.68626739457739
cmdscalePca+0.3+100,diabetes,3.62934939518713
cmdscaleMean+0.3+100,glass,3.81027236306179
cmdscaleMean+0.3+100,iris,3.81241154603552
cmdscaleMean+0.3+100,diabetes,3.7877100107501
cmdscalePca+0.3+100,glass,3.65675503102186
cmdscalePca+0.3+100,iris,3.65490891297063
cmdscalePca+0.3+100,diabetes,3.61842240370066
cmdscaleMean+0.3+100,glass,3.80890268607504
cmdscaleMean+0.3+100,iris,3.81260700108142
cmdscaleMean+0.3+100,diabetes,3.78930908739566
cmdscalePca+0.3+100,glass,3.71925324033576
cmdscalePca+0.3+100,iris,3.67168045457985
cmdscalePca+0.3+100,diabetes,3.62477158205516
cmdscaleMean+0.3+100,glass,3.80907038762776
cmdscaleMean+0.3+100,iris,3.81167077124302
cmdscaleMean+0.3+100,diabetes,3.78296614767649
cmdscalePca+0.3+100,glass,3.67494271482576
cmdscalePca+0.3+100,iris,3.6192014139919
cmdscalePca+0.3+100,diabetes,3.66717443349458
cmdscaleMean+0.3+100,glass,3.80988047736405
cmdscaleMean+0.3+100,iris,3.81544280069138
cmdscaleMean+0.3+100,diabetes,3.78182667256776
cmdscalePca+0.3+100,glass,3.71327920431439
cmdscalePca+0.3+100,iris,3.69040511834047
cmdscalePca+0.3+100,diabetes,3.65686767891623
cmdscaleMean+0.3+100,glass,3.81088460125166
cmdscaleMean+0.3+100,iris,3.81403241229475
cmdscaleMean+0.3+100,diabetes,3.78523757524982
cmdscalePca+0.3+100,glass,3.67988233367738
cmdscalePca+0.3+100,iris,3.71607427146956
cmdscalePca+0.3+100,diabetes,3.60386121047559
cmdscaleMean+0.3+100,glass,3.80688717258628
cmdscaleMean+0.3+100,iris,3.81203498709721
cmdscaleMean+0.3+100,diabetes,3.78764729536065
cmdscalePca+0.3+100,glass,3.63657090157116
cmdscalePca+0.3+100,iris,3.63689451993381
cmdscalePca+0.3+100,diabetes,3.63615247960888
cmdscaleMean+0.4+100,glass,3.8157495282239
cmdscaleMean+0.4+100,iris,3.81602957793063
cmdscaleMean+0.4+100,diabetes,3.78105387464669
cmdscalePca+0.4+100,glass,3.59912193790925
cmdscalePca+0.4+100,iris,3.63364771448064
cmdscalePca+0.4+100,diabetes,3.64228325161334
cmdscaleMean+0.4+100,glass,3.81081272450241
cmdscaleMean+0.4+100,iris,3.80987633309826
cmdscaleMean+0.4+100,diabetes,3.78658875901345
cmdscalePca+0.4+100,glass,3.68265034653199
cmdscalePca+0.4+100,iris,3.54910987497654
cmdscalePca+0.4+100,diabetes,3.65431608328453
cmdscaleMean+0.4+100,glass,3.81177824040685
cmdscaleMean+0.4+100,iris,3.81447086726181
cmdscaleMean+0.4+100,diabetes,3.78578514474626
cmdscalePca+0.4+100,glass,3.64424402201407
cmdscalePca+0.4+100,iris,3.6491813130978
cmdscalePca+0.4+100,diabetes,3.66775101862453
cmdscaleMean+0.4+100,glass,3.81899508516599
cmdscaleMean+0.4+100,iris,3.81298170279217
cmdscaleMean+0.4+100,diabetes,3.78962103314386
cmdscalePca+0.4+100,glass,3.71381048834207
cmdscalePca+0.4+100,iris,3.71532603517184
cmdscalePca+0.4+100,diabetes,3.6344849601299
cmdscaleMean+0.4+100,glass,3.81672075326157
cmdscaleMean+0.4+100,iris,3.81096920519491
cmdscaleMean+0.4+100,diabetes,3.78335891109199
cmdscalePca+0.4+100,glass,3.6839189648083
cmdscalePca+0.4+100,iris,3.70233009361002
cmdscalePca+0.4+100,diabetes,3.65662344810138
cmdscaleMean+0.4+100,glass,3.8204393098454
cmdscaleMean+0.4+100,iris,3.81595518822207
cmdscaleMean+0.4+100,diabetes,3.78665356251142
cmdscalePca+0.4+100,glass,3.71635444607198
cmdscalePca+0.4+100,iris,3.44165420300928
cmdscalePca+0.4+100,diabetes,3.64810678992318
cmdscaleMean+0.4+100,glass,3.80609976731621
cmdscaleMean+0.4+100,iris,3.8156240814691
cmdscaleMean+0.4+100,diabetes,3.78653085032763
cmdscalePca+0.4+100,glass,3.7073740794249
cmdscalePca+0.4+100,iris,3.6343369603355
cmdscalePca+0.4+100,diabetes,3.66729739992897
cmdscaleMean+0.4+100,glass,3.81288190496166
cmdscaleMean+0.4+100,iris,3.81481696039261
cmdscaleMean+0.4+100,diabetes,3.78574567386429
cmdscalePca+0.4+100,glass,3.71686096055996
cmdscalePca+0.4+100,iris,3.6798557590314
cmdscalePca+0.4+100,diabetes,3.64521996762707
cmdscaleMean+0.4+100,glass,3.81621262338134
cmdscaleMean+0.4+100,iris,3.81368984806799
cmdscaleMean+0.4+100,diabetes,3.78959711795229
cmdscalePca+0.4+100,glass,3.65417943919787
cmdscalePca+0.4+100,iris,3.6785103310584
cmdscalePca+0.4+100,diabetes,3.65090532641747
cmdscaleMean+0.4+100,glass,3.81800264237882
cmdscaleMean+0.4+100,iris,3.81419540677548
cmdscaleMean+0.4+100,diabetes,3.78822871691061
cmdscalePca+0.4+100,glass,3.65366616446878
cmdscalePca+0.4+100,iris,3.68335891691376
cmdscalePca+0.4+100,diabetes,3.63512928180648
cmdscaleMean+0.4+100,glass,3.81415515640516
cmdscaleMean+0.4+100,iris,3.81356399446391
cmdscaleMean+0.4+100,diabetes,3.78652531944329
cmdscalePca+0.4+100,glass,3.65780119846644
cmdscalePca+0.4+100,iris,3.63807487319883
cmdscalePca+0.4+100,diabetes,3.64926193641004
cmdscaleMean+0.5+100,glass,3.81065537068247
cmdscaleMean+0.5+100,iris,3.81650812390484
cmdscaleMean+0.5+100,diabetes,3.78775722857851
cmdscalePca+0.5+100,glass,3.67671891830134
cmdscalePca+0.5+100,iris,3.7154812659776
cmdscalePca+0.5+100,diabetes,3.65845499381829
cmdscaleMean+0.5+100,glass,3.81459500177363
cmdscaleMean+0.5+100,iris,3.81437827447335
cmdscaleMean+0.5+100,diabetes,3.78686814256385
cmdscalePca+0.5+100,glass,3.72836346302832
cmdscalePca+0.5+100,iris,3.48964159696735
cmdscalePca+0.5+100,diabetes,3.64866358406772
cmdscaleMean+0.5+100,glass,3.81767980784693
cmdscaleMean+0.5+100,iris,3.81600667761685
cmdscaleMean+0.5+100,diabetes,3.78946423601779
cmdscalePca+0.5+100,glass,3.69844122839716
cmdscalePca+0.5+100,iris,3.42721748574074
cmdscalePca+0.5+100,diabetes,3.63554096271402
cmdscaleMean+0.5+100,glass,3.81799079858409
cmdscaleMean+0.5+100,iris,3.81386598531929
cmdscaleMean+0.5+100,diabetes,3.79011448003734
cmdscalePca+0.5+100,glass,3.68644331602273
cmdscalePca+0.5+100,iris,3.67230012142327
cmdscalePca+0.5+100,diabetes,3.60962197390416
